telemetry.time,deviceId,telemetry.co2
2022-09-23T08:49:07.0000000,DA00110049,604
2022-09-23T08:56:45.0000000,DA00110033,553
2022-09-23T08:57:52.0000000,DA00110033,548
2022-09-23T08:45:32.0000000,DA00110049,570
2022-09-23T08:46:45.0000000,DA00110049,586
2022-09-23T08:52:30.0000000,DA00130003,711
2022-09-23T08:55:31.0000000,DA00110033,523
2022-09-23T08:54:16.0000000,DA00110033,532
2022-09-23T08:51:52.0000000,DA00110033,541
2022-09-23T08:53:08.0000000,DA00110033,540
2022-09-23T08:50:46.0000000,DA00110033,549
2022-09-23T08:49:31.0000000,DA00110033,560
2022-09-23T08:47:08.0000000,DA00110033,553
2022-09-23T08:48:14.0000000,DA00110033,550
2022-09-23T08:45:50.0000000,DA00110033,561
2022-09-23T08:57:03.0000000,DA00110032,552
2022-09-23T08:53:42.0000000,DA00130004,617
2022-09-23T08:55:46.0000000,DA00110032,558
2022-09-23T08:50:59.0000000,DA00110031,600
2022-09-23T08:52:16.0000000,DA00110031,582
2022-09-23T08:51:15.0000000,DA00130001,552
2022-09-23T08:53:21.0000000,DA00110031,597
2022-09-23T08:54:35.0000000,DA00110031,592
2022-09-23T08:56:58.0000000,DA00110031,597
2022-09-23T08:55:41.0000000,DA00110031,582
2022-09-23T08:49:43.0000000,DA00110031,571
2022-09-23T08:49:49.0000000,DA00110032,566
2022-09-23T08:46:22.0000000,DA00110032,554
2022-09-23T08:53:25.0000000,DA00110032,571
2022-09-23T08:45:07.0000000,DA00110032,553
2022-09-23T08:52:20.0000000,DA00110032,579
2022-09-23T08:51:05.0000000,DA00110032,571
2022-09-23T08:54:41.0000000,DA00110032,562
2022-09-23T08:47:27.0000000,DA00110032,554
2022-09-23T08:48:44.0000000,DA00110032,550
2022-09-23T08:58:52.0000000,DA00130002,541
2022-09-23T08:45:25.0000000,DA00130003,703
2022-09-23T08:46:33.0000000,DA00130003,679
2022-09-23T08:56:32.0000000,DA00130002,560
2022-09-23T08:54:12.0000000,DA00130002,551
2022-09-23T08:57:46.0000000,DA00130002,563
2022-09-23T08:55:27.0000000,DA00130002,560
2022-09-23T08:52:58.0000000,DA00130002,562
2022-09-23T08:46:00.0000000,DA00130002,582
2022-09-23T08:47:06.0000000,DA00130002,585
2022-09-23T08:43:56.0000000,DA00100001,529
2022-09-23T08:44:44.0000000,DA00110034,662
2022-09-23T08:42:23.0000000,DA00110034,638
2022-09-23T08:41:15.0000000,DA00110034,656
