telemetry.time,deviceId,telemetry.co2
2022-11-24T14:53:08.0000000,DA00130003,1154
2022-11-24T14:48:19.0000000,DA00130002,728
2022-11-24T14:47:06.0000000,DA00130002,716
2022-11-24T14:45:45.0000000,DA00130002,713
2022-11-24T14:41:37.0000000,AMNO-02,1090
2022-11-24T14:42:49.0000000,AMNO-02,1067
2022-11-24T14:40:25.0000000,AMNO-02,1071
2022-11-24T14:39:11.0000000,AMNO-02,1094
2022-11-24T14:37:57.0000000,AMNO-02,1094
2022-11-24T14:36:42.0000000,AMNO-02,1110
2022-11-24T14:35:29.0000000,AMNO-02,1112
2022-11-24T14:31:41.0000000,AMNO-02,1109
2022-11-24T14:33:02.0000000,AMNO-02,1106
2022-11-24T14:34:15.0000000,AMNO-02,1101
2022-11-24T14:30:29.0000000,AMNO-02,1093
2022-11-24T14:43:51.0000000,AMNO-01,1035
2022-11-24T14:42:39.0000000,AMNO-01,1040
2022-11-24T14:42:55.0000000,AMNO-04,1053
2022-11-24T14:40:16.0000000,AMNO-01,1065
2022-11-24T14:41:27.0000000,AMNO-01,1062
2022-11-24T14:39:04.0000000,AMNO-01,1052
2022-11-24T14:37:52.0000000,AMNO-01,1045
2022-11-24T14:30:41.0000000,AMNO-01,1058
2022-11-24T14:36:41.0000000,AMNO-01,1031
2022-11-24T14:33:05.0000000,AMNO-01,1037
2022-11-24T14:31:54.0000000,AMNO-01,1051
2022-11-24T14:34:17.0000000,AMNO-01,1025
2022-11-24T14:35:29.0000000,AMNO-01,1042
2022-11-24T14:41:43.0000000,AMNO-04,1044
2022-11-24T14:40:28.0000000,AMNO-04,1021
2022-11-24T14:39:15.0000000,AMNO-04,1004
2022-11-24T14:38:02.0000000,AMNO-04,1029
2022-11-24T14:34:22.0000000,AMNO-04,982
2022-11-24T14:35:36.0000000,AMNO-04,1015
2022-11-24T14:36:50.0000000,AMNO-04,1017
2022-11-24T14:33:09.0000000,AMNO-04,971
2022-11-24T14:31:59.0000000,AMNO-04,984
2022-11-24T14:30:46.0000000,AMNO-04,987
2022-11-24T14:35:30.0000000,DA00100001,1071
2022-11-24T14:34:25.0000000,DA00100001,1054
2022-11-24T14:33:06.0000000,DA00100001,1046
2022-11-24T14:31:48.0000000,DA00100001,1062
2022-11-24T14:30:44.0000000,DA00100001,1063
2022-11-24T14:43:30.0000000,DA00110045,913
2022-11-24T14:40:05.0000000,DA00110045,913
2022-11-24T14:42:25.0000000,DA00110045,912
2022-11-24T14:41:10.0000000,DA00110045,947
2022-11-24T14:37:32.0000000,DA00110045,948
2022-11-24T14:38:49.0000000,DA00110045,930
2022-11-24T14:36:27.0000000,DA00110045,943
2022-11-24T14:31:45.0000000,DA00110045,886
2022-11-24T14:34:06.0000000,DA00110045,923
2022-11-24T14:35:12.0000000,DA00110045,922
2022-11-24T14:32:50.0000000,DA00110045,920
2022-11-24T14:30:29.0000000,DA00110045,887
2022-11-24T14:41:50.0000000,DA00110044,858
2022-11-24T14:35:52.0000000,DA00110044,843
2022-11-24T14:43:04.0000000,DA00110044,852
2022-11-24T14:34:46.0000000,DA00110044,817
2022-11-24T14:32:24.0000000,DA00110044,841
2022-11-24T14:33:29.0000000,DA00110044,856
2022-11-24T14:31:04.0000000,DA00110044,881
2022-11-24T14:44:02.0000000,DA00110043,698
2022-11-24T14:39:11.0000000,DA00110042,1531
2022-11-24T14:38:06.0000000,DA00110042,1485
2022-11-24T14:40:25.0000000,DA00110043,722
2022-11-24T14:42:48.0000000,DA00110043,707
2022-11-24T14:41:30.0000000,DA00110043,728
2022-11-24T14:33:12.0000000,DA00110043,768
2022-11-24T14:39:07.0000000,DA00110043,743
2022-11-24T14:32:05.0000000,DA00110043,758
2022-11-24T14:30:48.0000000,DA00110043,782
2022-11-24T14:43:17.0000000,DA00110041,865
2022-11-24T14:34:31.0000000,DA00110042,1510
2022-11-24T14:35:46.0000000,DA00110042,1486
2022-11-24T14:36:51.0000000,DA00110042,1497
2022-11-24T14:33:15.0000000,DA00110042,1537
2022-11-24T14:32:10.0000000,DA00110042,1541
2022-11-24T14:30:55.0000000,DA00110042,1558
2022-11-24T14:43:24.0000000,DA00110040,1166
2022-11-24T14:42:12.0000000,DA00110041,862
2022-11-24T14:40:56.0000000,DA00110041,866
2022-11-24T14:39:51.0000000,DA00110041,845
2022-11-24T14:32:37.0000000,DA00110041,859
2022-11-24T14:38:32.0000000,DA00110041,870
2022-11-24T14:31:21.0000000,DA00110041,859
2022-11-24T14:30:16.0000000,DA00110041,859
2022-11-24T14:42:19.0000000,DA00110040,1135
2022-11-24T14:39:43.0000000,DA00110040,1163
2022-11-24T14:41:02.0000000,DA00110040,1158
2022-11-24T14:33:48.0000000,DA00110040,1152
2022-11-24T14:32:42.0000000,DA00110040,1159
2022-11-24T14:39:00.0000000,DA00110039,1711
2022-11-24T14:43:59.0000000,DA00110038,1272
2022-11-24T14:33:03.0000000,DA00110039,1738
2022-11-24T14:31:41.0000000,DA00110039,1601
2022-11-24T14:37:39.0000000,DA00110037,907
2022-11-24T14:42:44.0000000,DA00110038,1252
2022-11-24T14:41:38.0000000,DA00110038,1238
2022-11-24T14:40:23.0000000,DA00110038,1234
2022-11-24T14:39:18.0000000,DA00110038,1240
2022-11-24T14:38:04.0000000,DA00110038,1211
2022-11-24T14:36:49.0000000,DA00110038,1185
2022-11-24T14:35:44.0000000,DA00110038,1201
2022-11-24T14:32:10.0000000,DA00110038,1260
2022-11-24T14:34:30.0000000,DA00110038,1230
2022-11-24T14:33:24.0000000,DA00110038,1218
2022-11-24T14:30:55.0000000,DA00110038,1248
2022-11-24T14:36:32.0000000,DA00110037,899
2022-11-24T14:43:41.0000000,DA00110033,940
2022-11-24T14:44:04.0000000,DA00110032,1177
2022-11-24T14:42:25.0000000,DA00110033,967
2022-11-24T14:41:20.0000000,DA00110033,953
2022-11-24T14:38:59.0000000,DA00110033,957
2022-11-24T14:40:05.0000000,DA00110033,948
2022-11-24T14:37:44.0000000,DA00110033,977
2022-11-24T14:33:04.0000000,DA00110033,958
2022-11-24T14:36:31.0000000,DA00110033,939
2022-11-24T14:35:25.0000000,DA00110033,912
2022-11-24T14:34:10.0000000,DA00110033,944
2022-11-24T14:31:48.0000000,DA00110033,945
2022-11-24T14:30:43.0000000,DA00110033,941
2022-11-24T14:41:30.0000000,DA00110031,749
2022-11-24T14:42:58.0000000,DA00110032,1177
2022-11-24T14:40:30.0000000,DA00110032,1156
2022-11-24T14:41:44.0000000,DA00110032,1182
2022-11-24T14:39:24.0000000,DA00110032,1184
2022-11-24T14:38:10.0000000,DA00110032,1175
2022-11-24T14:37:04.0000000,DA00110032,1186
2022-11-24T14:35:50.0000000,DA00110032,1183
2022-11-24T14:34:36.0000000,DA00110032,1180
2022-11-24T14:32:15.0000000,DA00110032,1162
2022-11-24T14:33:29.0000000,DA00110032,1194
2022-11-24T14:31:10.0000000,DA00110032,1194
2022-11-24T14:43:02.0000000,DA00130004,1043
2022-11-24T14:41:38.0000000,DA00130004,1067
2022-11-24T14:35:38.0000000,DA00130004,1036
2022-11-24T14:34:17.0000000,DA00130004,1061
2022-11-24T14:33:07.0000000,DA00130004,1036
2022-11-24T14:31:48.0000000,DA00130004,1075
2022-11-24T14:30:33.0000000,DA00130004,1071
2022-11-24T14:36:33.0000000,DA00130003,1144
2022-11-24T14:35:14.0000000,DA00130002,736
2022-11-24T14:33:57.0000000,DA00130001,762
2022-11-24T14:35:14.0000000,DA00130003,1142
2022-11-24T14:29:33.0000000,AMNO-04,985
2022-11-24T14:28:38.0000000,AMNO-03,1145
2022-11-24T14:22:24.0000000,AMNO-03,1134
2022-11-24T14:21:11.0000000,AMNO-03,1132
2022-11-24T14:23:43.0000000,AMNO-03,1119
2022-11-24T14:18:31.0000000,AMNO-03,1153
2022-11-24T14:19:48.0000000,AMNO-03,1137
2022-11-24T14:17:12.0000000,AMNO-03,1154
2022-11-24T14:15:56.0000000,AMNO-03,1137
2022-11-24T14:28:05.0000000,AMNO-02,1114
2022-11-24T14:29:16.0000000,AMNO-02,1080
2022-11-24T14:26:52.0000000,AMNO-02,1103
2022-11-24T14:24:24.0000000,AMNO-02,1094
2022-11-24T14:25:39.0000000,AMNO-02,1106
2022-11-24T14:23:12.0000000,AMNO-02,1090
2022-11-24T14:20:38.0000000,AMNO-02,1089
2022-11-24T14:21:55.0000000,AMNO-02,1088
2022-11-24T14:18:03.0000000,AMNO-02,1067
2022-11-24T14:19:17.0000000,AMNO-02,1090
2022-11-24T14:16:48.0000000,AMNO-02,1063
2022-11-24T14:15:34.0000000,AMNO-02,1051
2022-11-24T14:27:05.0000000,AMNO-01,1052
2022-11-24T14:28:17.0000000,AMNO-01,1039
2022-11-24T14:29:29.0000000,AMNO-01,1024
2022-11-24T14:23:29.0000000,AMNO-01,1051
2022-11-24T14:25:53.0000000,AMNO-01,1072
2022-11-24T14:24:41.0000000,AMNO-01,1061
2022-11-24T14:21:06.0000000,AMNO-01,1068
2022-11-24T14:22:17.0000000,AMNO-01,1048
2022-11-24T14:18:42.0000000,AMNO-01,1070
2022-11-24T14:19:54.0000000,AMNO-01,1064
2022-11-24T14:17:31.0000000,AMNO-01,1077
2022-11-24T14:16:20.0000000,AMNO-01,1041
2022-11-24T14:28:21.0000000,AMNO-04,987
2022-11-24T14:27:09.0000000,AMNO-04,985
2022-11-24T14:15:08.0000000,AMNO-01,1055
2022-11-24T14:25:56.0000000,AMNO-04,975
2022-11-24T14:24:44.0000000,AMNO-04,988
2022-11-24T14:29:30.0000000,DA00110043,800
2022-11-24T14:23:39.0000000,DA00110047,794
2022-11-24T14:21:08.0000000,AMNO-04,994
2022-11-24T14:22:20.0000000,AMNO-04,988
2022-11-24T14:23:33.0000000,AMNO-04,1002
2022-11-24T14:19:55.0000000,AMNO-04,974
2022-11-24T14:18:44.0000000,AMNO-04,964
2022-11-24T14:17:31.0000000,AMNO-04,989
2022-11-24T14:16:19.0000000,AMNO-04,974
2022-11-24T14:15:08.0000000,AMNO-04,992
2022-11-24T14:29:14.0000000,DA00110045,901
2022-11-24T14:28:09.0000000,DA00110045,853
2022-11-24T14:26:53.0000000,DA00110045,851
2022-11-24T14:25:48.0000000,DA00110045,870
2022-11-24T14:24:34.0000000,DA00110045,876
2022-11-24T14:23:18.0000000,DA00110045,890
2022-11-24T14:29:29.0000000,DA00110033,947
2022-11-24T14:28:34.0000000,DA00110042,1522
2022-11-24T14:22:13.0000000,DA00110045,877
2022-11-24T14:28:43.0000000,DA00110044,895
2022-11-24T14:18:38.0000000,DA00110045,905
2022-11-24T14:19:53.0000000,DA00110045,852
2022-11-24T14:20:59.0000000,DA00110045,837
2022-11-24T14:17:22.0000000,DA00110045,837
2022-11-24T14:27:28.0000000,DA00110044,828
2022-11-24T14:26:23.0000000,DA00110044,842
2022-11-24T14:23:50.0000000,DA00110044,881
2022-11-24T14:21:27.0000000,DA00110044,848
2022-11-24T14:22:44.0000000,DA00110044,867
2022-11-24T14:25:05.0000000,DA00110044,837
2022-11-24T14:19:03.0000000,DA00110044,878
2022-11-24T14:20:21.0000000,DA00110044,878
2022-11-24T14:17:49.0000000,DA00110044,870
2022-11-24T14:28:25.0000000,DA00110043,779
2022-11-24T14:27:07.0000000,DA00110043,766
2022-11-24T14:21:04.0000000,DA00110043,794
2022-11-24T14:22:20.0000000,DA00110043,799
2022-11-24T14:23:25.0000000,DA00110043,791
2022-11-24T14:24:44.0000000,DA00110043,773
2022-11-24T14:26:01.0000000,DA00110043,787
2022-11-24T14:17:21.0000000,DA00110043,794
2022-11-24T14:19:57.0000000,DA00110043,803
2022-11-24T14:16:16.0000000,DA00110043,754
2022-11-24T14:18:40.0000000,DA00110043,770
2022-11-24T14:28:58.0000000,DA00110041,856
2022-11-24T14:27:53.0000000,DA00110041,872
2022-11-24T14:26:14.0000000,DA00110042,1552
2022-11-24T14:27:29.0000000,DA00110042,1531
2022-11-24T14:24:59.0000000,DA00110042,1551
2022-11-24T14:26:35.0000000,DA00110041,866
2022-11-24T14:24:13.0000000,DA00110041,838
2022-11-24T14:25:18.0000000,DA00110041,851
2022-11-24T14:19:12.0000000,DA00110041,854
2022-11-24T14:22:54.0000000,DA00110041,829
2022-11-24T14:20:31.0000000,DA00110041,824
2022-11-24T14:21:48.0000000,DA00110041,860
2022-11-24T14:23:54.0000000,DA00110042,1564
2022-11-24T14:22:39.0000000,DA00110042,1535
2022-11-24T14:21:34.0000000,DA00110042,1554
2022-11-24T14:25:30.0000000,DA00110049,872
2022-11-24T14:25:45.0000000,DA00110037,911
2022-11-24T14:19:04.0000000,DA00110042,1575
2022-11-24T14:20:20.0000000,DA00110042,1565
2022-11-24T14:29:41.0000000,DA00110036,1109
2022-11-24T14:27:29.0000000,DA00110038,1264
2022-11-24T14:26:15.0000000,DA00110038,1258
2022-11-24T14:28:36.0000000,DA00110038,1240
2022-11-24T14:21:34.0000000,DA00110038,1256
2022-11-24T14:25:00.0000000,DA00110038,1285
2022-11-24T14:23:55.0000000,DA00110038,1276
2022-11-24T14:20:19.0000000,DA00110038,1278
2022-11-24T14:22:40.0000000,DA00110038,1278
2022-11-24T14:19:13.0000000,DA00110038,1276
2022-11-24T14:16:44.0000000,DA00110038,1232
2022-11-24T14:15:38.0000000,DA00110038,1234
2022-11-24T14:17:58.0000000,DA00110038,1216
2022-11-24T14:28:32.0000000,DA00110036,1081
2022-11-24T14:24:22.0000000,DA00110049,873
2022-11-24T14:28:14.0000000,DA00110033,924
2022-11-24T14:27:09.0000000,DA00110033,931
2022-11-24T14:24:49.0000000,DA00110033,938
2022-11-24T14:25:54.0000000,DA00110033,940
2022-11-24T14:21:14.0000000,DA00110033,947
2022-11-24T14:22:19.0000000,DA00110033,952
2022-11-24T14:23:34.0000000,DA00110033,925
2022-11-24T14:27:33.0000000,DA00110032,1188
2022-11-24T14:28:39.0000000,DA00110032,1171
2022-11-24T14:17:37.0000000,DA00110033,953
2022-11-24T14:19:58.0000000,DA00110033,936
2022-11-24T14:18:53.0000000,DA00110033,929
2022-11-24T14:16:22.0000000,DA00110033,933
2022-11-24T14:15:16.0000000,DA00110033,952
2022-11-24T14:26:19.0000000,DA00110032,1198
2022-11-24T14:25:12.0000000,DA00110032,1195
2022-11-24T14:23:57.0000000,DA00110032,1173
2022-11-24T14:22:43.0000000,DA00110032,1215
2022-11-24T14:15:18.0000000,DA00130002,761
2022-11-24T14:19:17.0000000,DA00110032,1169
2022-11-24T14:21:37.0000000,DA00110032,1193
2022-11-24T14:20:23.0000000,DA00110032,1177
2022-11-24T14:15:42.0000000,DA00110032,1166
2022-11-24T14:18:02.0000000,DA00110032,1184
2022-11-24T14:16:57.0000000,DA00110032,1173
2022-11-24T14:27:55.0000000,DA00130004,1069
2022-11-24T14:29:21.0000000,DA00130004,1088
2022-11-24T14:21:27.0000000,DA00110031,787
2022-11-24T14:20:20.0000000,DA00110031,796
2022-11-24T14:19:00.0000000,DA00110031,788
2022-11-24T14:22:53.0000000,DA00130003,1169
2022-11-24T14:26:50.0000000,DA00130004,1069
2022-11-24T14:25:33.0000000,DA00130004,1071
2022-11-24T14:24:15.0000000,DA00130004,1097
2022-11-24T14:19:26.0000000,DA00130004,1091
2022-11-24T14:21:48.0000000,DA00130004,1099
2022-11-24T14:18:09.0000000,DA00130004,1078
2022-11-24T14:20:34.0000000,DA00130004,1112
2022-11-24T14:23:05.0000000,DA00130004,1102
2022-11-24T14:17:02.0000000,DA00130004,1102
2022-11-24T14:15:46.0000000,DA00130004,1065
2022-11-24T14:15:40.0000000,DA00130003,1157
2022-11-24T14:16:49.0000000,DA00130003,1155
2022-11-24T14:20:30.0000000,DA00130003,1190
2022-11-24T14:19:12.0000000,DA00130003,1169
2022-11-24T14:18:07.0000000,DA00130003,1190
2022-11-24T14:21:47.0000000,DA00130003,1145
2022-11-24T14:21:58.0000000,DA00130001,768
2022-11-24T14:20:51.0000000,DA00130001,768
2022-11-24T14:27:58.0000000,DA00130001,768
2022-11-24T14:13:57.0000000,AMNO-04,982
2022-11-24T14:13:27.0000000,AMNO-03,1084
2022-11-24T14:12:07.0000000,AMNO-03,1102
2022-11-24T14:06:44.0000000,AMNO-03,1092
2022-11-24T14:05:27.0000000,AMNO-03,1087
2022-11-24T14:04:13.0000000,AMNO-03,1068
2022-11-24T14:10:43.0000000,AMNO-03,1077
2022-11-24T14:02:49.0000000,AMNO-03,1067
2022-11-24T14:14:13.0000000,AMNO-02,1066
2022-11-24T14:09:15.0000000,AMNO-02,1094
2022-11-24T14:13:00.0000000,AMNO-02,1102
2022-11-24T14:07:56.0000000,AMNO-02,1122
2022-11-24T14:10:33.0000000,AMNO-02,1107
2022-11-24T14:11:47.0000000,AMNO-02,1103
2022-11-24T14:06:38.0000000,AMNO-02,1112
2022-11-24T14:05:25.0000000,AMNO-02,1087
2022-11-24T14:02:57.0000000,AMNO-02,1124
2022-11-24T14:04:10.0000000,AMNO-02,1121
2022-11-24T14:01:42.0000000,AMNO-02,1142
2022-11-24T14:00:28.0000000,AMNO-02,1152
2022-11-24T14:12:45.0000000,AMNO-01,1057
2022-11-24T14:11:33.0000000,AMNO-01,1082
2022-11-24T14:10:21.0000000,AMNO-01,1057
2022-11-24T14:13:56.0000000,AMNO-01,1055
2022-11-24T14:07:58.0000000,AMNO-01,1062
2022-11-24T14:06:46.0000000,AMNO-01,1071
2022-11-24T14:09:09.0000000,AMNO-01,1056
2022-11-24T14:05:34.0000000,AMNO-01,1089
2022-11-24T14:04:23.0000000,AMNO-01,1102
2022-11-24T14:03:12.0000000,AMNO-01,1097
2022-11-24T14:02:00.0000000,AMNO-01,1076
2022-11-24T14:00:49.0000000,AMNO-01,1085
2022-11-24T14:13:05.0000000,DA00100001,1070
2022-11-24T14:14:22.0000000,DA00100001,1073
2022-11-24T14:12:44.0000000,AMNO-04,979
2022-11-24T14:11:52.0000000,DA00110044,883
2022-11-24T14:10:21.0000000,AMNO-04,996
2022-11-24T14:11:32.0000000,AMNO-04,973
2022-11-24T14:07:56.0000000,AMNO-04,973
2022-11-24T14:06:45.0000000,AMNO-04,965
2022-11-24T14:09:09.0000000,AMNO-04,989
2022-11-24T14:05:33.0000000,AMNO-04,970
2022-11-24T14:04:20.0000000,AMNO-04,962
2022-11-24T14:03:08.0000000,AMNO-04,942
2022-11-24T14:01:57.0000000,AMNO-04,975
2022-11-24T14:00:44.0000000,AMNO-04,962
2022-11-24T14:08:26.0000000,DA00100001,1070
2022-11-24T14:09:31.0000000,DA00100001,1071
2022-11-24T14:12:00.0000000,DA00100001,1056
2022-11-24T14:10:46.0000000,DA00100001,1090
2022-11-24T14:07:08.0000000,DA00100001,1065
2022-11-24T14:06:03.0000000,DA00100001,1040
2022-11-24T14:10:25.0000000,DA00110045,883
2022-11-24T14:11:30.0000000,DA00110045,858
2022-11-24T14:02:29.0000000,DA00100001,1063
2022-11-24T14:03:34.0000000,DA00100001,1080
2022-11-24T14:01:13.0000000,DA00100001,1076
2022-11-24T14:04:49.0000000,DA00100001,1057
2022-11-24T14:00:08.0000000,DA00100001,1077
2022-11-24T14:09:10.0000000,DA00110045,856
2022-11-24T14:06:50.0000000,DA00110045,866
2022-11-24T14:05:44.0000000,DA00110045,842
2022-11-24T14:08:04.0000000,DA00110045,877
2022-11-24T14:03:06.0000000,DA00110043,767
2022-11-24T14:09:02.0000000,DA00110043,776
2022-11-24T14:04:30.0000000,DA00110045,851
2022-11-24T14:03:16.0000000,DA00110045,902
2022-11-24T14:02:09.0000000,DA00110045,866
2022-11-24T14:09:30.0000000,DA00110044,846
2022-11-24T14:00:55.0000000,DA00110045,923
2022-11-24T14:10:45.0000000,DA00110044,875
2022-11-24T14:08:23.0000000,DA00110044,873
2022-11-24T14:01:59.0000000,DA00110043,776
2022-11-24T14:00:40.0000000,DA00110043,781
2022-11-24T14:08:55.0000000,DA00110049,846
2022-11-24T14:07:36.0000000,DA00110049,816
2022-11-24T14:07:45.0000000,DA00110040,1158
2022-11-24T14:14:02.0000000,DA00110033,952
2022-11-24T14:12:56.0000000,DA00110033,937
2022-11-24T14:13:12.0000000,DA00110042,1585
2022-11-24T14:10:53.0000000,DA00110042,1557
2022-11-24T14:12:07.0000000,DA00110042,1591
2022-11-24T14:08:33.0000000,DA00110042,1523
2022-11-24T14:09:47.0000000,DA00110042,1544
2022-11-24T14:13:15.0000000,DA00110041,829
2022-11-24T14:14:28.0000000,DA00110032,1188
2022-11-24T14:13:23.0000000,DA00110032,1197
2022-11-24T14:04:59.0000000,DA00110042,1529
2022-11-24T14:06:12.0000000,DA00110042,1553
2022-11-24T14:07:26.0000000,DA00110042,1563
2022-11-24T14:12:10.0000000,DA00110041,814
2022-11-24T14:01:15.0000000,DA00110041,839
2022-11-24T14:08:30.0000000,DA00110041,845
2022-11-24T14:00:10.0000000,DA00110041,861
2022-11-24T14:02:34.0000000,DA00110041,887
2022-11-24T14:10:51.0000000,DA00110041,855
2022-11-24T14:09:44.0000000,DA00110041,841
2022-11-24T14:03:52.0000000,DA00110042,1563
2022-11-24T14:00:18.0000000,DA00110042,1498
2022-11-24T14:01:33.0000000,DA00110042,1543
2022-11-24T14:02:38.0000000,DA00110042,1551
2022-11-24T14:14:24.0000000,DA00110038,1209
2022-11-24T14:04:19.0000000,DA00110040,1157
2022-11-24T14:05:24.0000000,DA00110040,1189
2022-11-24T14:06:38.0000000,DA00110040,1175
2022-11-24T14:01:50.0000000,DA00110040,1182
2022-11-24T14:03:04.0000000,DA00110040,1191
2022-11-24T14:12:03.0000000,DA00110038,1260
2022-11-24T14:02:36.0000000,DA00110038,1260
2022-11-24T14:09:43.0000000,DA00110038,1295
2022-11-24T14:01:31.0000000,DA00110038,1213
2022-11-24T14:13:19.0000000,DA00110038,1228
2022-11-24T14:10:49.0000000,DA00110038,1276
2022-11-24T14:08:29.0000000,DA00110038,1281
2022-11-24T14:00:57.0000000,DA00110037,905
2022-11-24T14:00:15.0000000,DA00110038,1232
2022-11-24T14:13:27.0000000,DA00110035,730
2022-11-24T14:04:30.0000000,DA00110033,952
2022-11-24T14:09:21.0000000,DA00110033,999
2022-11-24T14:08:07.0000000,DA00110033,936
2022-11-24T14:03:25.0000000,DA00110033,961
2022-11-24T14:01:03.0000000,DA00110033,968
2022-11-24T14:02:11.0000000,DA00110033,964
2022-11-24T14:11:41.0000000,DA00110033,929
2022-11-24T14:07:00.0000000,DA00110033,932
2022-11-24T14:10:26.0000000,DA00110033,975
2022-11-24T14:05:46.0000000,DA00110033,952
2022-11-24T14:12:19.0000000,DA00110035,761
2022-11-24T14:14:27.0000000,DA00130004,1119
2022-11-24T14:12:07.0000000,DA00110032,1226
2022-11-24T14:14:12.0000000,DA00130002,741
2022-11-24T14:11:01.0000000,DA00110032,1226
2022-11-24T14:09:48.0000000,DA00110032,1176
2022-11-24T14:08:32.0000000,DA00110032,1169
2022-11-24T14:06:12.0000000,DA00110032,1169
2022-11-24T14:03:53.0000000,DA00110032,1191
2022-11-24T14:05:07.0000000,DA00110032,1227
2022-11-24T14:00:18.0000000,DA00110032,1227
2022-11-24T14:02:38.0000000,DA00110032,1172
2022-11-24T14:07:27.0000000,DA00110032,1198
2022-11-24T14:01:33.0000000,DA00110032,1181
2022-11-24T14:04:49.0000000,DA00130003,1140
2022-11-24T14:12:04.0000000,DA00130004,1107
2022-11-24T14:13:21.0000000,DA00130004,1080
2022-11-24T14:10:57.0000000,DA00130004,1122
2022-11-24T14:03:43.0000000,DA00130004,1061
2022-11-24T14:09:39.0000000,DA00130004,1097
2022-11-24T14:02:25.0000000,DA00130004,1104
2022-11-24T14:01:14.0000000,DA00130004,1089
2022-11-24T14:02:24.0000000,DA00130003,1130
2022-11-24T14:03:41.0000000,DA00130003,1126
2022-11-24T14:01:05.0000000,DA00130003,1173
2022-11-24T14:03:24.0000000,DA00130002,758
2022-11-24T13:57:55.0000000,AMNO-03,1108
2022-11-24T13:54:43.0000000,DA00110034,1250
2022-11-24T13:57:58.0000000,AMNO-02,1172
2022-11-24T13:58:20.0000000,AMNO-04,962
2022-11-24T13:56:40.0000000,AMNO-03,1094
2022-11-24T13:55:19.0000000,AMNO-03,1106
2022-11-24T13:53:43.0000000,AMNO-03,1087
2022-11-24T13:52:19.0000000,AMNO-03,1100
2022-11-24T13:50:57.0000000,AMNO-03,1064
2022-11-24T13:49:35.0000000,AMNO-03,1081
2022-11-24T13:48:22.0000000,AMNO-03,1080
2022-11-24T13:47:08.0000000,AMNO-03,1117
2022-11-24T13:45:55.0000000,AMNO-03,1094
2022-11-24T13:53:06.0000000,AMNO-02,1131
2022-11-24T13:56:44.0000000,AMNO-02,1170
2022-11-24T13:51:52.0000000,AMNO-02,1133
2022-11-24T13:55:31.0000000,AMNO-02,1136
2022-11-24T13:54:19.0000000,AMNO-02,1128
2022-11-24T13:50:40.0000000,AMNO-02,1162
2022-11-24T13:48:15.0000000,AMNO-02,1157
2022-11-24T13:49:26.0000000,AMNO-02,1139
2022-11-24T13:45:51.0000000,AMNO-02,1158
2022-11-24T13:47:03.0000000,AMNO-02,1157
2022-11-24T13:58:35.0000000,DA00110045,935
2022-11-24T13:58:26.0000000,AMNO-01,1067
2022-11-24T13:57:14.0000000,AMNO-01,1082
2022-11-24T13:56:02.0000000,AMNO-01,1080
2022-11-24T13:52:27.0000000,AMNO-01,1092
2022-11-24T13:53:39.0000000,AMNO-01,1063
2022-11-24T13:54:50.0000000,AMNO-01,1070
2022-11-24T13:51:15.0000000,AMNO-01,1081
2022-11-24T13:50:03.0000000,AMNO-01,1068
2022-11-24T13:48:50.0000000,AMNO-01,1080
2022-11-24T13:45:13.0000000,AMNO-01,1095
2022-11-24T13:47:35.0000000,AMNO-01,1092
2022-11-24T13:46:24.0000000,AMNO-01,1096
2022-11-24T13:57:06.0000000,AMNO-04,929
2022-11-24T13:55:50.0000000,AMNO-04,937
2022-11-24T13:45:02.0000000,AMNO-04,914
2022-11-24T13:46:15.0000000,AMNO-04,901
2022-11-24T13:53:26.0000000,AMNO-04,918
2022-11-24T13:52:14.0000000,AMNO-04,917
2022-11-24T13:54:38.0000000,AMNO-04,938
2022-11-24T13:48:39.0000000,AMNO-04,882
2022-11-24T13:47:26.0000000,AMNO-04,892
2022-11-24T13:51:02.0000000,AMNO-04,891
2022-11-24T13:49:50.0000000,AMNO-04,882
2022-11-24T13:47:00.0000000,DA00110047,772
2022-11-24T13:48:18.0000000,DA00110047,786
2022-11-24T13:49:24.0000000,DA00110047,770
2022-11-24T13:45:43.0000000,DA00110047,765
2022-11-24T13:58:54.0000000,DA00100001,1084
2022-11-24T13:57:38.0000000,DA00100001,1076
2022-11-24T13:49:25.0000000,DA00100001,1054
2022-11-24T13:50:39.0000000,DA00100001,1065
2022-11-24T13:51:44.0000000,DA00100001,1066
2022-11-24T13:48:19.0000000,DA00100001,1071
2022-11-24T13:53:01.0000000,DA00110044,842
2022-11-24T13:51:54.0000000,DA00110044,875
2022-11-24T13:56:43.0000000,DA00110044,880
2022-11-24T13:54:20.0000000,DA00110044,844
2022-11-24T13:55:25.0000000,DA00110044,857
2022-11-24T13:45:58.0000000,DA00100001,1072
2022-11-24T13:47:05.0000000,DA00100001,1061
2022-11-24T13:49:09.0000000,DA00110045,885
2022-11-24T13:57:21.0000000,DA00110045,914
2022-11-24T13:51:29.0000000,DA00110045,902
2022-11-24T13:50:22.0000000,DA00110045,915
2022-11-24T13:45:43.0000000,DA00110045,911
2022-11-24T13:48:04.0000000,DA00110045,821
2022-11-24T13:46:49.0000000,DA00110045,894
2022-11-24T13:55:57.0000000,DA00110040,1185
2022-11-24T13:54:52.0000000,DA00110040,1216
2022-11-24T13:45:09.0000000,DA00110043,791
2022-11-24T13:53:12.0000000,DA00110042,1521
